garment_name,matching_combination_name,panel_count,stitch_count,panel_name_contains_digit,contains_clockwise_panel,mesh_len_segmentation_match,mesh_filter_failed,none_vertex_count,stitch_vertex_count,none_filtered_vertex_count,stitch_filtered_vertex_count
dress_sleeveless_K5JKR3JTLF,dress_sleeveless_K5JKR3JTLF,4,10,False,False,True,False,272,268,0,0
dress_sleeveless_K6BZ4ZJ84C,dress_sleeveless_K6BZ4ZJ84C,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_K776BAE92Z,dress_sleeveless_K776BAE92Z,4,10,False,False,True,False,272,268,0,0
dress_sleeveless_K79G9J2WQU,dress_sleeveless_K79G9J2WQU,4,10,False,False,True,False,220,216,0,0
dress_sleeveless_K7Y25E8ORB,dress_sleeveless_K7Y25E8ORB,4,10,False,False,True,False,196,192,0,0
dress_sleeveless_K89015VLZL,dress_sleeveless_K89015VLZL,4,10,False,False,True,False,284,280,0,0
dress_sleeveless_K8C5EXN39P,dress_sleeveless_K8C5EXN39P,4,10,False,False,True,False,226,222,0,0
dress_sleeveless_K94ZAVTV4H,dress_sleeveless_K94ZAVTV4H,4,10,False,False,True,False,236,232,0,0
dress_sleeveless_K9MQAV1GOL,dress_sleeveless_K9MQAV1GOL,4,10,False,False,True,False,236,232,0,0
dress_sleeveless_K9WYOXLXSV,dress_sleeveless_K9WYOXLXSV,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_KA3MD3T4J9,dress_sleeveless_KA3MD3T4J9,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_KB21RH15DY,dress_sleeveless_KB21RH15DY,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_KBG2IUYWTO,dress_sleeveless_KBG2IUYWTO,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_KC9YPCW3RM,dress_sleeveless_KC9YPCW3RM,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_KD273Q8XTQ,dress_sleeveless_KD273Q8XTQ,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_KD9HTZOZA9,dress_sleeveless_KD9HTZOZA9,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_KDA551VG45,dress_sleeveless_KDA551VG45,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_KE6BQB10HB,dress_sleeveless_KE6BQB10HB,4,10,False,False,True,False,224,220,0,0
dress_sleeveless_KE8ZVXGXRJ,dress_sleeveless_KE8ZVXGXRJ,4,10,False,False,True,False,224,220,0,0
dress_sleeveless_KEWWAWIF1H,dress_sleeveless_KEWWAWIF1H,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_KEY8HWFZQE,dress_sleeveless_KEY8HWFZQE,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_KFF3B5UXJ0,dress_sleeveless_KFF3B5UXJ0,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_KFX22LBLPX,dress_sleeveless_KFX22LBLPX,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_KGFCEA1JRA,dress_sleeveless_KGFCEA1JRA,4,10,False,False,True,False,214,210,0,0
dress_sleeveless_KGICRGDTV3,dress_sleeveless_KGICRGDTV3,4,10,False,False,True,False,186,182,0,0
dress_sleeveless_KGV7MY4CFG,dress_sleeveless_KGV7MY4CFG,4,10,False,False,True,False,220,216,0,0
dress_sleeveless_KHNAG1K53R,dress_sleeveless_KHNAG1K53R,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_KI638WWWEK,dress_sleeveless_KI638WWWEK,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_KIVZUTYQXK,dress_sleeveless_KIVZUTYQXK,4,10,False,False,True,False,236,232,0,0
dress_sleeveless_KK89SDQV1C,dress_sleeveless_KK89SDQV1C,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_KKLVDTWRLN,dress_sleeveless_KKLVDTWRLN,4,10,False,False,True,False,246,242,0,0
dress_sleeveless_KLS78FZVAZ,dress_sleeveless_KLS78FZVAZ,4,10,False,False,True,False,234,230,0,0
dress_sleeveless_KN2NX7NRQ6,dress_sleeveless_KN2NX7NRQ6,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_KNX3NELDA5,dress_sleeveless_KNX3NELDA5,4,10,False,False,True,False,246,242,0,0
dress_sleeveless_KNXDIOCYAC,dress_sleeveless_KNXDIOCYAC,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_KQC8TSH644,dress_sleeveless_KQC8TSH644,4,10,False,False,True,False,262,258,0,0
dress_sleeveless_KQN8KIKS2I,dress_sleeveless_KQN8KIKS2I,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_KQRANEASJU,dress_sleeveless_KQRANEASJU,4,10,False,False,True,False,266,262,0,0
dress_sleeveless_KR52TU8TWJ,dress_sleeveless_KR52TU8TWJ,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_KR6JDZWBS9,dress_sleeveless_KR6JDZWBS9,4,10,False,False,True,False,278,274,0,0
dress_sleeveless_KRPPUGFYLD,dress_sleeveless_KRPPUGFYLD,4,10,False,False,True,False,238,234,0,0
dress_sleeveless_KRZB6NO6U0,dress_sleeveless_KRZB6NO6U0,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_KS2Q6XTBDU,dress_sleeveless_KS2Q6XTBDU,4,10,False,False,True,False,194,190,0,0
dress_sleeveless_KS5MJBSIIT,dress_sleeveless_KS5MJBSIIT,4,10,False,False,True,False,292,288,0,0
dress_sleeveless_KTFK0DBG80,dress_sleeveless_KTFK0DBG80,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_KTPGH89NCE,dress_sleeveless_KTPGH89NCE,4,10,False,False,True,False,276,272,0,0
dress_sleeveless_KTUKOS8E25,dress_sleeveless_KTUKOS8E25,4,10,False,False,True,False,274,270,0,0
dress_sleeveless_KTZSTYW7PH,dress_sleeveless_KTZSTYW7PH,4,10,False,False,True,False,288,284,0,0
dress_sleeveless_KU057BT6B6,dress_sleeveless_KU057BT6B6,4,10,False,False,True,False,214,210,0,0
dress_sleeveless_KU5TI4J071,dress_sleeveless_KU5TI4J071,4,10,False,False,True,False,236,232,0,0
dress_sleeveless_KUEEYL2JDW,dress_sleeveless_KUEEYL2JDW,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_KUEHBH9BYG,dress_sleeveless_KUEHBH9BYG,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_KUKMJJQ84K,dress_sleeveless_KUKMJJQ84K,4,10,False,False,True,False,218,214,0,0
dress_sleeveless_KV21BFJ267,dress_sleeveless_KV21BFJ267,4,10,False,False,True,False,268,264,0,0
dress_sleeveless_KV77WBU59K,dress_sleeveless_KV77WBU59K,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_KWX3JC60HA,dress_sleeveless_KWX3JC60HA,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_KY96AKCEVB,dress_sleeveless_KY96AKCEVB,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_KYZCIDZ74C,dress_sleeveless_KYZCIDZ74C,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_KZSFEOITH5,dress_sleeveless_KZSFEOITH5,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_KZSVHRLM5W,dress_sleeveless_KZSVHRLM5W,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_L082QJ2Y9H,dress_sleeveless_L082QJ2Y9H,4,10,False,False,True,False,202,198,0,0
dress_sleeveless_L0X10ZVH2O,dress_sleeveless_L0X10ZVH2O,4,10,False,False,True,False,262,258,0,0
dress_sleeveless_L1B7OE1KZI,dress_sleeveless_L1B7OE1KZI,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_L2GAQ7MIYQ,dress_sleeveless_L2GAQ7MIYQ,4,10,False,False,True,False,242,238,0,0
dress_sleeveless_L2UW3D06UY,dress_sleeveless_L2UW3D06UY,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_L2YJ5QG8OQ,dress_sleeveless_L2YJ5QG8OQ,4,10,False,False,True,False,282,278,0,0
dress_sleeveless_L3RJQHEUP1,dress_sleeveless_L3RJQHEUP1,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_L4NSS5W6A5,dress_sleeveless_L4NSS5W6A5,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_L5QKJZL8E8,dress_sleeveless_L5QKJZL8E8,4,10,False,False,True,False,286,282,0,0
dress_sleeveless_L6QI4P911Y,dress_sleeveless_L6QI4P911Y,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_L79NASZ7FV,dress_sleeveless_L79NASZ7FV,4,10,False,False,True,False,270,266,0,0
dress_sleeveless_L7LV2V97GG,dress_sleeveless_L7LV2V97GG,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_L7SAV27GXE,dress_sleeveless_L7SAV27GXE,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_L866VGAF8N,dress_sleeveless_L866VGAF8N,4,10,False,False,True,False,218,214,0,0
dress_sleeveless_L9ESOO4BDZ,dress_sleeveless_L9ESOO4BDZ,4,10,False,False,True,False,198,194,0,0
dress_sleeveless_LAA11H25BD,dress_sleeveless_LAA11H25BD,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_LAG4XGFMOJ,dress_sleeveless_LAG4XGFMOJ,4,10,False,False,True,False,214,210,0,0
dress_sleeveless_LBG7DYBI3F,dress_sleeveless_LBG7DYBI3F,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_LBW921ILKI,dress_sleeveless_LBW921ILKI,4,10,False,False,True,False,202,198,0,0
dress_sleeveless_LC445O6Q0G,dress_sleeveless_LC445O6Q0G,4,10,False,False,True,False,226,222,0,0
dress_sleeveless_LCZM74UPZQ,dress_sleeveless_LCZM74UPZQ,4,10,False,False,True,False,268,264,0,0
dress_sleeveless_LD9OVWAKWZ,dress_sleeveless_LD9OVWAKWZ,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_LDAK7L37HB,dress_sleeveless_LDAK7L37HB,4,10,False,False,True,False,238,234,0,0
dress_sleeveless_LE6A2KKUU0,dress_sleeveless_LE6A2KKUU0,4,10,False,False,True,False,270,266,0,0
dress_sleeveless_LEMDUNZXBV,dress_sleeveless_LEMDUNZXBV,4,10,False,False,True,False,266,262,0,0
dress_sleeveless_LGMCG0BIP7,dress_sleeveless_LGMCG0BIP7,4,10,False,False,True,False,244,240,0,0
dress_sleeveless_LI8HSGMWL3,dress_sleeveless_LI8HSGMWL3,4,10,False,False,True,False,236,232,0,0
dress_sleeveless_LICBS0TYFW,dress_sleeveless_LICBS0TYFW,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_LINTKTCSU6,dress_sleeveless_LINTKTCSU6,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_LJ20CV02AR,dress_sleeveless_LJ20CV02AR,4,10,False,False,True,False,226,222,0,0
dress_sleeveless_LK3MOTBI2R,dress_sleeveless_LK3MOTBI2R,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_LL2OWBI3Y9,dress_sleeveless_LL2OWBI3Y9,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_LLW3AC8350,dress_sleeveless_LLW3AC8350,4,10,False,False,True,False,226,222,0,0
dress_sleeveless_LLX107RJ6B,dress_sleeveless_LLX107RJ6B,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_LMBGE569DO,dress_sleeveless_LMBGE569DO,4,10,False,False,True,False,262,258,0,0
dress_sleeveless_LMSE7R9HUD,dress_sleeveless_LMSE7R9HUD,4,10,False,False,True,False,238,234,0,0
dress_sleeveless_LO7QXSHOI1,dress_sleeveless_LO7QXSHOI1,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_LOA2HYLTPZ,dress_sleeveless_LOA2HYLTPZ,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_LOE404SJI6,dress_sleeveless_LOE404SJI6,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_LQQMKX7F5K,dress_sleeveless_LQQMKX7F5K,4,10,False,False,True,False,226,222,0,0
dress_sleeveless_LR9HRT2F9C,dress_sleeveless_LR9HRT2F9C,4,10,False,False,True,False,264,260,0,0
dress_sleeveless_LRGRNUKK6O,dress_sleeveless_LRGRNUKK6O,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_LROI6QJGFB,dress_sleeveless_LROI6QJGFB,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_LSGBO0TQP5,dress_sleeveless_LSGBO0TQP5,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_LSJXD5VWPT,dress_sleeveless_LSJXD5VWPT,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_LTMWIHKP26,dress_sleeveless_LTMWIHKP26,4,10,False,False,True,False,216,212,0,0
dress_sleeveless_LUFP8XJPFX,dress_sleeveless_LUFP8XJPFX,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_LUOYD41X5R,dress_sleeveless_LUOYD41X5R,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_LV1OQ853JX,dress_sleeveless_LV1OQ853JX,4,10,False,False,True,False,242,238,0,0
dress_sleeveless_LV5FLAFB4T,dress_sleeveless_LV5FLAFB4T,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_LV8WP0O76N,dress_sleeveless_LV8WP0O76N,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_LVGDMV0SWC,dress_sleeveless_LVGDMV0SWC,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_LVPHJZASQP,dress_sleeveless_LVPHJZASQP,4,10,False,False,True,False,272,268,0,0
dress_sleeveless_LVWR7ATBCK,dress_sleeveless_LVWR7ATBCK,4,10,False,False,True,False,266,262,0,0
dress_sleeveless_LW6F3MTFNO,dress_sleeveless_LW6F3MTFNO,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_LWWAAMTHGX,dress_sleeveless_LWWAAMTHGX,4,10,False,False,True,False,298,294,0,0
dress_sleeveless_LWYKPIYQLQ,dress_sleeveless_LWYKPIYQLQ,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_LZ3GRVQLFX,dress_sleeveless_LZ3GRVQLFX,4,10,False,False,True,False,270,266,0,0
dress_sleeveless_LZKX5Z6YWF,dress_sleeveless_LZKX5Z6YWF,4,10,False,False,True,False,234,230,0,0
dress_sleeveless_LZMYZBK8L3,dress_sleeveless_LZMYZBK8L3,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_LZN3HJVIL3,dress_sleeveless_LZN3HJVIL3,4,10,False,False,True,False,296,292,0,0
dress_sleeveless_M061CB7RIZ,dress_sleeveless_M061CB7RIZ,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_M07EDJCEBS,dress_sleeveless_M07EDJCEBS,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_M1LRSGN0M7,dress_sleeveless_M1LRSGN0M7,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_M1N0SZPFQ8,dress_sleeveless_M1N0SZPFQ8,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_M20V1U9ICN,dress_sleeveless_M20V1U9ICN,4,10,False,False,True,False,220,216,0,0
dress_sleeveless_M2IU4YBTE5,dress_sleeveless_M2IU4YBTE5,4,10,False,False,True,False,284,280,0,0
dress_sleeveless_M2JMO5IDBM,dress_sleeveless_M2JMO5IDBM,4,10,False,False,True,False,244,240,0,0
dress_sleeveless_M313018I53,dress_sleeveless_M313018I53,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_M33TDUEVWB,dress_sleeveless_M33TDUEVWB,4,10,False,False,True,False,216,212,0,0
dress_sleeveless_M3AXJA6M9M,dress_sleeveless_M3AXJA6M9M,4,10,False,False,True,False,262,258,0,0
dress_sleeveless_M3J77PO6KY,dress_sleeveless_M3J77PO6KY,4,10,False,False,True,False,278,274,0,0
dress_sleeveless_M3RH9UO562,dress_sleeveless_M3RH9UO562,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_M4OO3GPX6M,dress_sleeveless_M4OO3GPX6M,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_M531X1A9IM,dress_sleeveless_M531X1A9IM,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_M66GOLPZHL,dress_sleeveless_M66GOLPZHL,4,10,False,False,True,False,282,278,0,0
dress_sleeveless_M75OABQ8BK,dress_sleeveless_M75OABQ8BK,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_M76KLW8328,dress_sleeveless_M76KLW8328,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_M7BUK0N1K0,dress_sleeveless_M7BUK0N1K0,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_M7R61HFWWP,dress_sleeveless_M7R61HFWWP,4,10,False,False,True,False,272,268,0,0
dress_sleeveless_M827MSUPRJ,dress_sleeveless_M827MSUPRJ,4,10,False,False,True,False,262,258,0,0
dress_sleeveless_M82AFMF4GM,dress_sleeveless_M82AFMF4GM,4,10,False,False,True,False,282,278,0,0
dress_sleeveless_MA232TEGZE,dress_sleeveless_MA232TEGZE,4,10,False,False,True,False,214,210,0,0
dress_sleeveless_MA5VFXJI9X,dress_sleeveless_MA5VFXJI9X,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_MADFHABB3B,dress_sleeveless_MADFHABB3B,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_MAEQSJVXRL,dress_sleeveless_MAEQSJVXRL,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_MAHFAWYDVZ,dress_sleeveless_MAHFAWYDVZ,4,10,False,False,True,False,218,214,0,0
dress_sleeveless_MBAJO5FN3R,dress_sleeveless_MBAJO5FN3R,4,10,False,False,True,False,264,260,0,0
dress_sleeveless_MBE6R5TAPM,dress_sleeveless_MBE6R5TAPM,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_MBLUK9YUWF,dress_sleeveless_MBLUK9YUWF,4,10,False,False,True,False,262,258,0,0
dress_sleeveless_MBM3J7S4NA,dress_sleeveless_MBM3J7S4NA,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_MCDRPUAQM9,dress_sleeveless_MCDRPUAQM9,4,10,False,False,True,False,216,212,0,0
dress_sleeveless_MD3DS5FP53,dress_sleeveless_MD3DS5FP53,4,10,False,False,True,False,268,264,0,0
dress_sleeveless_MDFNAU5UR1,dress_sleeveless_MDFNAU5UR1,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_ME7Y3S7MLB,dress_sleeveless_ME7Y3S7MLB,4,10,False,False,True,False,214,210,0,0
dress_sleeveless_MEKBV5XALI,dress_sleeveless_MEKBV5XALI,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_MEWBNZS4FD,dress_sleeveless_MEWBNZS4FD,4,10,False,False,True,False,272,268,0,0
dress_sleeveless_MEZYFQJDEU,dress_sleeveless_MEZYFQJDEU,4,10,False,False,True,False,246,242,0,0
dress_sleeveless_MG7MML3QGT,dress_sleeveless_MG7MML3QGT,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_MGPUSXZPJ4,dress_sleeveless_MGPUSXZPJ4,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_MIJM95K4V4,dress_sleeveless_MIJM95K4V4,4,10,False,False,True,False,246,242,0,0
dress_sleeveless_MJMTRDV43V,dress_sleeveless_MJMTRDV43V,4,10,False,False,True,False,272,268,0,0
dress_sleeveless_MJOUL1PBM8,dress_sleeveless_MJOUL1PBM8,4,10,False,False,True,False,218,214,0,0
dress_sleeveless_ML513OT5XL,dress_sleeveless_ML513OT5XL,4,10,False,False,True,False,244,240,0,0
dress_sleeveless_ML775NGHSF,dress_sleeveless_ML775NGHSF,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_MLACFUE0IM,dress_sleeveless_MLACFUE0IM,4,10,False,False,True,False,238,234,0,0
dress_sleeveless_MLUOU7QZPL,dress_sleeveless_MLUOU7QZPL,4,10,False,False,True,False,260,256,0,0
dress_sleeveless_MLZ2COKILY,dress_sleeveless_MLZ2COKILY,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_MM2TYQ5TJF,dress_sleeveless_MM2TYQ5TJF,4,10,False,False,True,False,224,220,0,0
dress_sleeveless_MMKXXWYR7U,dress_sleeveless_MMKXXWYR7U,4,10,False,False,True,False,226,222,0,0
dress_sleeveless_MNZBIA8F42,dress_sleeveless_MNZBIA8F42,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_MOGP09HFL0,dress_sleeveless_MOGP09HFL0,4,10,False,False,True,False,204,200,0,0
dress_sleeveless_MOGYD3JBFH,dress_sleeveless_MOGYD3JBFH,4,10,False,False,True,False,234,230,0,0
dress_sleeveless_MOHOOFY4CC,dress_sleeveless_MOHOOFY4CC,4,10,False,False,True,False,268,264,0,0
dress_sleeveless_MPK5SG9VE5,dress_sleeveless_MPK5SG9VE5,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_MQ9CJM3TDB,dress_sleeveless_MQ9CJM3TDB,4,10,False,False,True,False,248,244,0,0
dress_sleeveless_MQSFEWSC4X,dress_sleeveless_MQSFEWSC4X,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_MROJCF6ZZW,dress_sleeveless_MROJCF6ZZW,4,10,False,False,True,False,220,216,0,0
dress_sleeveless_MSCMA2F71J,dress_sleeveless_MSCMA2F71J,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_MTI9RGS5F4,dress_sleeveless_MTI9RGS5F4,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_MU6K5VCPXW,dress_sleeveless_MU6K5VCPXW,4,10,False,False,True,False,268,264,0,0
dress_sleeveless_MUPJ38CDFN,dress_sleeveless_MUPJ38CDFN,4,10,False,False,True,False,294,290,0,0
dress_sleeveless_MW8WK0B7IZ,dress_sleeveless_MW8WK0B7IZ,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_MWFUVQ6CJ3,dress_sleeveless_MWFUVQ6CJ3,4,10,False,False,True,False,238,234,0,0
dress_sleeveless_MWM81FCCSG,dress_sleeveless_MWM81FCCSG,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_MX3H7N82JO,dress_sleeveless_MX3H7N82JO,4,10,False,False,True,False,190,186,0,0
dress_sleeveless_MXWE8DT80M,dress_sleeveless_MXWE8DT80M,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_MY6TGQNPMM,dress_sleeveless_MY6TGQNPMM,4,10,False,False,True,False,242,238,0,0
dress_sleeveless_MYB1IU1VKV,dress_sleeveless_MYB1IU1VKV,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_MZK06SVLXT,dress_sleeveless_MZK06SVLXT,4,10,False,False,True,False,212,208,0,0
dress_sleeveless_MZP8A5WW6B,dress_sleeveless_MZP8A5WW6B,4,10,False,False,True,False,280,276,0,0
dress_sleeveless_N14Q1C3FQ6,dress_sleeveless_N14Q1C3FQ6,4,10,False,False,True,False,234,230,0,0
dress_sleeveless_N238VGKEJ5,dress_sleeveless_N238VGKEJ5,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_N2OVTHTKDO,dress_sleeveless_N2OVTHTKDO,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_N2X87CE0YM,dress_sleeveless_N2X87CE0YM,4,10,False,False,True,False,258,254,0,0
dress_sleeveless_N43SVDXLP0,dress_sleeveless_N43SVDXLP0,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_N455UCK1WJ,dress_sleeveless_N455UCK1WJ,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_N5KHFLQJ8U,dress_sleeveless_N5KHFLQJ8U,4,10,False,False,True,False,292,288,0,0
dress_sleeveless_N5VC3XYEZ6,dress_sleeveless_N5VC3XYEZ6,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_N62HWQFF3W,dress_sleeveless_N62HWQFF3W,4,10,False,False,True,False,232,228,0,0
dress_sleeveless_N6EGMYT8S0,dress_sleeveless_N6EGMYT8S0,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_N6Y1P6BTS2,dress_sleeveless_N6Y1P6BTS2,4,10,False,False,True,False,266,262,0,0
dress_sleeveless_N772SLE67A,dress_sleeveless_N772SLE67A,4,10,False,False,True,False,208,204,0,0
dress_sleeveless_N7H9D2MFF0,dress_sleeveless_N7H9D2MFF0,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_N7RJZ6MTDH,dress_sleeveless_N7RJZ6MTDH,4,10,False,False,True,False,264,260,0,0
dress_sleeveless_N9K7AMMCQB,dress_sleeveless_N9K7AMMCQB,4,10,False,False,True,False,256,252,0,0
dress_sleeveless_N9X1U1VWSA,dress_sleeveless_N9X1U1VWSA,4,10,False,False,True,False,218,214,0,0
dress_sleeveless_NBQLE2F8VT,dress_sleeveless_NBQLE2F8VT,4,10,False,False,True,False,216,212,0,0
dress_sleeveless_NBVA0RCJTP,dress_sleeveless_NBVA0RCJTP,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_NCMP7P1V8M,dress_sleeveless_NCMP7P1V8M,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_ND2GKOZW8W,dress_sleeveless_ND2GKOZW8W,4,10,False,False,True,False,230,226,0,0
dress_sleeveless_NDQR9JU3I7,dress_sleeveless_NDQR9JU3I7,4,10,False,False,True,False,208,204,0,0
dress_sleeveless_NDXN5HNP9A,dress_sleeveless_NDXN5HNP9A,4,10,False,False,True,False,222,218,0,0
dress_sleeveless_NEFA8XA5IJ,dress_sleeveless_NEFA8XA5IJ,4,10,False,False,True,False,224,220,0,0
dress_sleeveless_NEG5QTTKTD,dress_sleeveless_NEG5QTTKTD,4,10,False,False,True,False,218,214,0,0
dress_sleeveless_NEIFMA367G,dress_sleeveless_NEIFMA367G,4,10,False,False,True,False,234,230,0,0
dress_sleeveless_NEVJISFBSZ,dress_sleeveless_NEVJISFBSZ,4,10,False,False,True,False,210,206,0,0
dress_sleeveless_NGFHVVAHR3,dress_sleeveless_NGFHVVAHR3,4,10,False,False,True,False,196,192,0,0
dress_sleeveless_NGZE0EGOBR,dress_sleeveless_NGZE0EGOBR,4,10,False,False,True,False,202,198,0,0
dress_sleeveless_NHAT2WJJKS,dress_sleeveless_NHAT2WJJKS,4,10,False,False,True,False,268,264,0,0
dress_sleeveless_NIFR166FBN,dress_sleeveless_NIFR166FBN,4,10,False,False,True,False,250,246,0,0
dress_sleeveless_NIJ4SIHR44,dress_sleeveless_NIJ4SIHR44,4,10,False,False,True,False,242,238,0,0
dress_sleeveless_NLCP5F8JTE,dress_sleeveless_NLCP5F8JTE,4,10,False,False,True,False,270,266,0,0
dress_sleeveless_NLYBL3F40Y,dress_sleeveless_NLYBL3F40Y,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_NMVIC584VH,dress_sleeveless_NMVIC584VH,4,10,False,False,True,False,214,210,0,0
dress_sleeveless_NNEC4M7RSD,dress_sleeveless_NNEC4M7RSD,4,10,False,False,True,False,252,248,0,0
dress_sleeveless_NNNNMYVT3K,dress_sleeveless_NNNNMYVT3K,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_NNYOG9JA5Y,dress_sleeveless_NNYOG9JA5Y,4,10,False,False,True,False,254,250,0,0
dress_sleeveless_NOBJM1VKUF,dress_sleeveless_NOBJM1VKUF,4,10,False,False,True,False,200,196,0,0
dress_sleeveless_NQN4Y67H92,dress_sleeveless_NQN4Y67H92,4,10,False,False,True,False,294,290,0,0
dress_sleeveless_NRBIAWF59M,dress_sleeveless_NRBIAWF59M,4,10,False,False,True,False,240,236,0,0
dress_sleeveless_NSDL331U9S,dress_sleeveless_NSDL331U9S,4,10,False,False,True,False,228,224,0,0
dress_sleeveless_NSSNCM2A4R,dress_sleeveless_NSSNCM2A4R,4,10,False,False,True,False,244,240,0,0
dress_sleeveless_NTV72UZRJS,dress_sleeveless_NTV72UZRJS,4,10,False,False,True,False,260,256,0,0
